Date,Close
5/26/2017,15416.93
5/29/2017,15421.91
5/30/2017,15372.35
5/31/2017,15349.91
6/1/2017,15469.91
6/2/2017,15442.75
6/5/2017,15409.78
6/6/2017,15464.56
6/7/2017,15372.14
6/8/2017,15423.09
6/9/2017,15473.21
6/12/2017,15383.8
6/13/2017,15379.75
6/14/2017,15170.13
6/15/2017,15160.42
6/16/2017,15192.54
6/19/2017,15266.04
6/20/2017,15149.6
6/21/2017,15148.53
6/22/2017,15219.9
6/23/2017,15319.56
6/26/2017,15316.02
6/27/2017,15281.22
6/28/2017,15355.58
6/29/2017,15213.42
6/30/2017,15182.19
7/4/2017,15130.61
7/5/2017,15153.12
7/6/2017,15078
7/7/2017,15027.16
7/10/2017,15105.28
7/11/2017,15149.14
7/12/2017,15143.99
7/13/2017,15135
7/14/2017,15174.81
7/17/2017,15165.36
7/18/2017,15149.57
7/19/2017,15244.71
7/20/2017,15264.64
7/21/2017,15183.13
7/24/2017,15128.69
7/25/2017,15202.37
7/26/2017,15171.39
7/27/2017,15191.36
7/28/2017,15128.65
7/31/2017,15143.87
8/1/2017,15202.1
8/2/2017,15265.63
8/3/2017,15191.96
8/4/2017,15257.97
8/8/2017,15256.35
8/9/2017,15217.33
8/10/2017,15074.25
8/11/2017,15033.38
8/14/2017,15119.91
8/15/2017,15097.84
8/16/2017,15082.21
8/17/2017,15033.64
8/18/2017,14952.33
8/21/2017,14951.88
8/22/2017,14984.96
8/23/2017,15063.16
8/24/2017,15076.16
8/25/2017,15055.99
8/28/2017,15052.03
8/29/2017,15082.7
8/30/2017,15133.13
8/31/2017,15211.87
9/1/2017,15191.6
9/5/2017,15090.15
9/6/2017,15059.83
9/7/2017,15024.53
9/8/2017,14985.32
9/11/2017,15040.3
9/12/2017,15143.41
9/13/2017,15126.81
9/14/2017,15172.72
9/15/2017,15173.03
9/18/2017,15236.67
9/19/2017,15292.97
9/20/2017,15389.6
9/21/2017,15454.92
9/22/2017,15454.23
9/25/2017,15516.23
9/26/2017,15474.12
9/27/2017,15609.66
9/28/2017,15618.25
9/29/2017,15634.94
10/2/2017,15705
10/3/2017,15728.51
10/4/2017,15721
10/5/2017,15776.3
10/6/2017,15728.32
10/10/2017,15770.36
10/11/2017,15800.4
10/12/2017,15742.2
10/13/2017,15807.17
10/16/2017,15802.7
10/17/2017,15816.9
10/18/2017,15782.16
10/19/2017,15818
10/20/2017,15857.22
10/23/2017,15855.76
10/24/2017,15905.14
10/25/2017,15854.77
10/26/2017,15891.63
10/27/2017,15953.51
10/30/2017,16002.78
10/31/2017,16025.59
11/1/2017,16029.33
11/2/2017,16014.99
11/3/2017,16020.16
11/6/2017,16092.2
11/7/2017,16131.79
11/8/2017,16105.35
11/9/2017,16082.09
11/10/2017,16039.26
11/13/2017,16026.26
11/14/2017,15913.13
11/15/2017,15878.48
11/16/2017,15935.37
11/17/2017,15998.57
11/20/2017,16004.4
11/21/2017,16076.65
11/22/2017,16073.58
11/23/2017,16074.3
11/24/2017,16108.09
11/27/2017,16042.12
11/28/2017,16029.64
11/29/2017,15967.72
11/30/2017,16067.48
12/1/2017,16038.97
12/4/2017,15969.03
12/5/2017,15915.68
12/6/2017,15908.78
12/7/2017,16015.68
12/8/2017,16096.07
12/11/2017,16103.51
12/12/2017,16114.03
12/13/2017,16136.59
12/14/2017,16016.46
12/15/2017,16041.98
12/18/2017,16131.64
12/19/2017,16133.35
12/20/2017,16159.67
12/21/2017,16182.63
12/22/2017,16165.27
12/27/2017,16203.13
12/28/2017,16221.95
12/29/2017,16209.13
1/2/2018,16309.99
1/3/2018,16371.55
1/4/2018,16412.94
1/5/2018,16349.44
1/8/2018,16317.65
1/9/2018,16319.24
1/10/2018,16247.95
1/11/2018,16286.94
1/12/2018,16308.18
1/15/2018,16371.81
1/16/2018,16298.88
1/17/2018,16326.7
1/18/2018,16284.47
1/19/2018,16353.46
1/22/2018,16347.98
1/23/2018,16357.55
1/24/2018,16284.21
1/25/2018,16204.01
1/26/2018,16239.22
1/29/2018,16094.72
1/30/2018,15955.51
1/31/2018,15951.67
2/1/2018,15860.92
2/2/2018,15606.03
2/5/2018,15334.81
2/6/2018,15363.93
2/7/2018,15330.58
2/8/2018,15065.61
2/9/2018,15034.53
2/12/2018,15241.88
2/13/2018,15216.47
2/14/2018,15328.27
2/15/2018,15407.66
2/16/2018,15452.64
2/20/2018,15439.44
2/21/2018,15524.01
2/22/2018,15508.17
2/23/2018,15638.45
2/26/2018,15714.66
2/27/2018,15671.15
2/28/2018,15442.68
3/1/2018,15393.95
3/2/2018,15384.59
3/5/2018,15541.28
3/6/2018,15545.19
3/7/2018,15472.61
3/8/2018,15538.7
3/9/2018,15577.81
3/12/2018,15604.79
3/13/2018,15647.14
3/14/2018,15653.61
3/15/2018,15670.62
3/16/2018,15711.33
3/19/2018,15589.39
3/20/2018,15616.36
3/21/2018,15675.28
3/22/2018,15399.93
3/23/2018,15223.74
3/26/2018,15298.56
3/27/2018,15216.18
3/28/2018,15169.94
3/29/2018,15367.29
4/2/2018,15213.45
4/3/2018,15180.76
4/4/2018,15164.37
4/5/2018,15356.05
4/6/2018,15207.41
4/9/2018,15227.7
4/10/2018,15262.14
4/11/2018,15257.9
4/12/2018,15269.27
4/13/2018,15273.97
4/16/2018,15300.38
4/17/2018,15353.3
4/18/2018,15529.97
4/19/2018,15454.42
4/20/2018,15484.32
4/23/2018,15552.06
4/24/2018,15477
4/25/2018,15509.75
4/26/2018,15637.59
4/27/2018,15668.93
4/30/2018,15607.88
5/1/2018,15618.93
5/2/2018,15627.93
5/3/2018,15621.47
5/4/2018,15729.4
5/7/2018,15808.63
5/8/2018,15842.71
5/9/2018,15910.81
5/10/2018,15959.5
5/11/2018,15983.32
5/14/2018,16085.61
5/15/2018,16097.81
5/16/2018,16108.06
5/17/2018,16143.55
5/18/2018,16162.31
5/22/2018,16144.79
5/23/2018,16133.8
5/24/2018,16113.62
5/25/2018,16075.67
5/28/2018,16016.14
5/29/2018,15922.61
5/30/2018,16048.66
5/31/2018,16061.5
6/1/2018,16043.54
6/4/2018,16052.24
6/5/2018,16122.25
6/6/2018,16183.93
6/7/2018,16192.78
6/8/2018,16202.69
6/11/2018,16263.29
6/12/2018,16288.98
6/13/2018,16265.82
6/14/2018,16328.96
6/15/2018,16314.42
6/18/2018,16383.63
6/19/2018,16316.53
6/20/2018,16420.95
6/21/2018,16335.15
6/22/2018,16450.14
6/25/2018,16183.96
6/26/2018,16280.09
6/27/2018,16231.25
6/28/2018,16179.89
6/29/2018,16277.73
7/3/2018,16263.16
7/4/2018,16304.72
7/5/2018,16266.61
7/6/2018,16371.78
7/9/2018,16452.34
7/10/2018,16548.72
7/11/2018,16417.32
7/12/2018,16567.42
7/13/2018,16561.12
7/16/2018,16494.73
7/17/2018,16519.24
7/18/2018,16477.4
7/19/2018,16543.01
7/20/2018,16435.46
7/23/2018,16420.84
7/24/2018,16390.13
7/25/2018,16420.76
7/26/2018,16455.73
7/27/2018,16393.95
7/30/2018,16345.47
7/31/2018,16434.01
8/1/2018,16376.77
8/2/2018,16409.16
8/3/2018,16420.24
8/7/2018,16286.3
8/8/2018,16315.08
8/9/2018,16416.98
8/10/2018,16326.51
8/13/2018,16250.75
8/14/2018,16330.67
8/15/2018,16148.5
8/16/2018,16225.65
8/17/2018,16323.71
8/20/2018,16331.03
8/21/2018,16296.97
8/22/2018,16347.34
8/23/2018,16326.79
8/24/2018,16356.05
8/27/2018,16444.39
8/28/2018,16355.54
8/29/2018,16390.29
8/30/2018,16371.55
8/31/2018,16262.88
9/4/2018,16161.3
9/5/2018,16137.57
9/6/2018,16100.94
9/7/2018,16090.27
9/10/2018,16057.09
9/11/2018,16094.25
9/12/2018,16049.02
9/13/2018,16001.71
9/14/2018,16013.49
9/17/2018,16082.31
9/18/2018,16196.04
9/19/2018,16149.92
9/20/2018,16214.75
9/21/2018,16224.13
9/24/2018,16207.32
9/25/2018,16159.5
9/26/2018,16169.28
9/27/2018,16204.62
9/28/2018,16073.14
10/1/2018,16104.43
10/2/2018,16017.23
10/3/2018,16072.05
10/4/2018,16006.67
10/5/2018,15946.17
10/9/2018,15854.05
10/10/2018,15517.4
10/11/2018,15317.13
10/12/2018,15414.29
10/15/2018,15409.47
10/16/2018,15579.74
10/17/2018,15529.9
10/18/2018,15404.13
10/19/2018,15470.1
10/22/2018,15412.7
10/23/2018,15285.17
10/24/2018,14909.13
10/25/2018,14924.08
10/26/2018,14888.26
10/29/2018,14721.75
10/30/2018,14894.5
10/31/2018,15027.28
11/1/2018,15150.15
11/2/2018,15119.28
11/5/2018,15217.7
11/6/2018,15292.71
11/7/2018,15369.43
11/8/2018,15357.47
11/9/2018,15274.44
11/12/2018,15156.4
11/13/2018,15131.78
11/14/2018,15133.12
11/15/2018,15144.88
11/16/2018,15155.5
11/19/2018,15071.01
11/20/2018,14877
11/21/2018,15095.02
11/22/2018,15091.58
11/23/2018,15010.73
11/26/2018,15012.65
11/27/2018,14944.09
11/28/2018,15171.25
11/29/2018,15194.04
11/30/2018,15197.82
12/3/2018,15274.98
12/4/2018,15063.59
12/5/2018,15182.64
12/6/2018,14937
12/7/2018,14795.13
12/10/2018,14728.28
12/11/2018,14667.83
12/12/2018,14783.06
12/13/2018,14750.35
12/14/2018,14595.07
12/17/2018,14362.65
12/18/2018,14416.89
12/19/2018,14264.06
12/20/2018,14141.77
12/21/2018,13935.44
12/24/2018,13780.19
12/27/2018,14165.21
12/28/2018,14222
12/31/2018,14322.86
1/2/2019,14347.16
1/3/2019,14212.75
1/4/2019,14426.62
1/7/2019,14504.13
1/8/2019,14605.15
1/9/2019,14804.73
1/10/2019,14903.49
1/11/2019,14939.18
1/14/2019,14975.53
1/15/2019,15046.28
1/16/2019,15111.26
1/17/2019,15211.22
1/18/2019,15303.83
1/21/2019,15354.16
1/22/2019,15233.76
1/23/2019,15208.33
1/24/2019,15280.78
1/25/2019,15366.05
1/28/2019,15378.62
1/29/2019,15463.14
1/30/2019,15484.55
1/31/2019,15540.6
2/1/2019,15506.31
2/4/2019,15602.32
2/5/2019,15702.69
2/6/2019,15712.31
2/7/2019,15703.36
2/8/2019,15633.33
2/11/2019,15568.85
2/12/2019,15642.1
2/13/2019,15626.73
2/14/2019,15695.98
2/15/2019,15838.24
2/19/2019,15937.44
2/20/2019,16031.24
2/21/2019,16000.86
2/22/2019,16013.01
2/25/2019,16057.03
2/26/2019,16067.91
2/27/2019,16074.3
2/28/2019,15999.01
3/1/2019,16068.25
3/4/2019,16038.13
3/5/2019,16086.54
3/6/2019,16092.07
3/7/2019,16056.51
3/8/2019,15996.21
3/11/2019,16106.24
3/12/2019,16136.66
3/13/2019,16149.97
3/14/2019,16087.55
3/15/2019,16140.35
3/18/2019,16251.37
3/19/2019,16188.1
3/20/2019,16167.56
3/21/2019,16244.59
3/22/2019,16089.33
3/25/2019,16065.86
3/26/2019,16155.16
3/27/2019,16132.53
3/28/2019,16155.49
3/29/2019,16102.09
4/1/2019,16228.06
4/2/2019,16263.87
4/3/2019,16279.86
4/4/2019,16311.61
4/5/2019,16396.15
4/8/2019,16407.29
4/9/2019,16336.45
4/10/2019,16396.29
4/11/2019,16399.47
4/12/2019,16480.53
4/15/2019,16515.46
4/16/2019,16502.2
4/17/2019,16544.24
4/18/2019,16612.81
4/22/2019,16577.28
4/23/2019,16669.4
4/24/2019,16586.52
4/25/2019,16576.1
4/26/2019,16613.46
4/29/2019,16600.37
4/30/2019,16580.73
5/1/2019,16502.75
5/2/2019,16410.88
5/3/2019,16494.43
5/6/2019,16493.46
5/7/2019,16357.75
5/8/2019,16397.4
5/9/2019,16321.75
5/10/2019,16297.55
5/13/2019,16193.41
5/14/2019,16284.53
5/15/2019,16318.14
5/16/2019,16443.86
5/17/2019,16401.75
5/21/2019,16426.47
5/22/2019,16327.35
5/23/2019,16164.61
5/24/2019,16230.04
5/27/2019,16346.66
5/28/2019,16297.46
5/29/2019,16131.47
5/30/2019,16089.24
5/31/2019,16037.49
6/3/2019,16015.89
6/4/2019,16166.24
6/5/2019,16212.66
6/6/2019,16227.8
6/7/2019,16230.96
6/10/2019,16216.26
6/11/2019,16248.76
6/12/2019,16227.24
6/13/2019,16239.26
6/14/2019,16301.91
6/17/2019,16353.45
6/18/2019,16503.35
6/19/2019,16511.79
6/20/2019,16574.83
6/21/2019,16525.43
6/24/2019,16523.47
6/25/2019,16371.28
6/26/2019,16312.22
6/27/2019,16307.73
6/28/2019,16382.2
7/2/2019,16471.29
7/3/2019,16576.2
7/4/2019,16588.85
7/5/2019,16541.99
7/8/2019,16462.95
7/9/2019,16545.21
7/10/2019,16563.29
7/11/2019,16527.9
7/12/2019,16488.12
7/15/2019,16510.82
7/16/2019,16502.42
7/17/2019,16484.21
7/18/2019,16494.23
7/19/2019,16485.94
7/22/2019,16518.88
7/23/2019,16572.68
7/24/2019,16611.84
7/25/2019,16488.2
7/26/2019,16531.04
7/29/2019,16492.17
7/30/2019,16466.05
7/31/2019,16406.56
8/1/2019,16377.04
8/2/2019,16271.66
8/6/2019,16149.49
8/7/2019,16265.22
8/8/2019,16404.53
8/9/2019,16341.34
8/12/2019,16237.77
8/13/2019,16350.84
8/14/2019,16045.94
8/15/2019,16012.53
8/16/2019,16149.79
8/19/2019,16304.05
8/20/2019,16213.31
8/21/2019,16309.23
8/22/2019,16253.46
8/23/2019,16037.58
8/26/2019,16098.79
8/27/2019,16183.59
8/28/2019,16271.65
8/29/2019,16384.49
8/30/2019,16442.07
9/3/2019,16399.23
9/4/2019,16448.84
9/5/2019,16574.81
9/6/2019,16535.33
9/9/2019,16495.09
9/10/2019,16537.34
9/11/2019,16611.14
9/12/2019,16643.28
9/13/2019,16682.42
9/16/2019,16751.31
9/17/2019,16834.75
9/18/2019,16800.29
9/19/2019,16858.35
9/20/2019,16899.69
9/23/2019,16867.2
9/24/2019,16798.33
9/25/2019,16784.29
9/26/2019,16790.4
9/27/2019,16694.27
9/30/2019,16658.63
10/1/2019,16447.66
10/2/2019,16310.97
10/3/2019,16369.03
10/4/2019,16449.35
10/7/2019,16421.75
10/8/2019,16293.95
10/9/2019,16379.87
10/10/2019,16422.68
10/11/2019,16415.16
10/15/2019,16418.39
10/16/2019,16427.18
10/17/2019,16426.3
10/18/2019,16377.12
10/21/2019,16418.45
10/22/2019,16391.52
10/23/2019,16335.93
10/24/2019,16369.32
10/25/2019,16404.49
10/28/2019,16387.53
10/29/2019,16418.14
10/30/2019,16501.43
10/31/2019,16483.16
11/1/2019,16594.07
11/4/2019,16669.81
11/5/2019,16681.92
11/6/2019,16745.64
11/7/2019,16805.75
11/8/2019,16877.42
11/11/2019,16882.76
11/12/2019,16909.38
11/13/2019,16957.99
11/14/2019,16972.18
11/15/2019,17028.47
11/18/2019,17025.11
11/19/2019,17011.4
11/20/2019,17005.82
11/21/2019,16999.19
11/22/2019,16954.84
11/25/2019,17032.86
11/26/2019,17035.88
11/27/2019,17100.57
11/28/2019,17114.52
11/29/2019,17040.2
12/2/2019,16981.47
12/3/2019,16892.18
12/4/2019,16897.34
12/5/2019,16854.92
12/6/2019,16996.97
12/9/2019,16950.85
12/10/2019,16950.7
12/11/2019,16939.61
12/12/2019,16946.9
12/13/2019,17003.13
12/16/2019,17056.36
12/17/2019,17075.2
12/18/2019,17031.98
12/19/2019,17064.04
12/20/2019,17118.44
12/23/2019,17128.71
12/24/2019,17180.15
12/27/2019,17168.21
12/30/2019,17098.56
